state,Year,Coal,Geothermal,Hydroelectric,NaturalGas,Nuclear,Other,OtherBiomass,OtherGases,Petroleum,PumpedStorage,Solar,Total,Wind,Wood,Price_Residential,lat,lng
PA,1996,222399412,0,6024156,6186204,137344076,106936,3498426,1496426,7182004,-1845036,0,383745246,0,1352642,9.73,40.9024957,-77.8334514
PA,1997,462018008,0,8996460,10619616,270618352,115820,7173136,3024756,10820436,-2524176,0,773852792,0,2990384,9.9,40.9024957,-77.8334514
PA,1998,465548620,0,9525408,15560068,244596896,163088,7574596,2523044,18026916,-1838932,0,764766072,0,3086368,9.93,40.9024957,-77.8334514
PA,1999,444857496,0,7786392,15208052,284509796,230628,8153504,2301172,13984952,-1798448,0,778112180,0,2878636,8.86,40.9024957,-77.8334514
PA,2000,581062805,0,11451160,13495360,368856735,243755,10143310,2989975,18740775,-2052980,0,1008439900,49065,3459940,9.53,40.9024957,-77.8334514
PA,2001,559502240,0,8250020,15181485,368653985,4012875,6441425,3065685,17812935,-3077250,0,982882955,55875,2983680,9.68,40.9024957,-77.8334514
PA,2002,569532200,0,11052815,33577685,380444650,3474990,6192185,2843625,13664725,-3288770,0,1021614390,288840,3831445,9.74,40.9024957,-77.8334514
PA,2003,580049370,0,16731335,27592680,371804310,3559190,6253340,2540880,22676680,-3694970,0,1031747565,557605,3677145,9.59,40.9024957,-77.8334514
PA,2004,585878915,0,15776690,49068235,387293160,3698730,6447445,2918860,20709065,-3429420,0,1073292505,1531560,3399265,9.58,40.9024957,-77.8334514
PA,2005,604666270,0,11160895,54038750,381447160,3653075,6788515,2700325,24697810,-3555205,0,1090455625,1421205,3436820,9.86,40.9024957,-77.8334514
PA,2006,612789515,0,14220710,67708640,376488160,3612660,7143540,2772160,7592285,-3490885,0,1094057975,1805540,3415650,10.35,40.9024957,-77.8334514
PA,2007,613465470,0,11179910,95988000,386881580,3719740,7283055,2669930,7420370,-3614275,0,1130441700,2350090,3097835,10.95,40.9024957,-77.8334514
PA,2008,587917060,0,12744290,93653035,393290465,4161770,7081005,3048320,4689620,-1768810,875,1111754625,3647125,3289880,11.35,40.9024957,-77.8334514
PA,2009,527372670,0,13414330,146074775,386638430,4085470,7896680,2212520,4575435,-3652555,17810,1097480720,5373940,3471210,11.65,40.9024957,-77.8334514
PA,2010,551846460,0,11661005,168588040,389141740,4223035,8541780,2757545,2856725,-3538895,39550,1148761530,9270160,3374390,12.7,40.9024957,-77.8334514
PA,2011,503015410,0,16086080,208960825,380733085,4462625,8267230,3080815,2208620,-2468800,115720,1136573610,8972325,3139675,13.26,40.9024957,-77.8334514
PA,2012,435741025,0,11209600,265310995,375872040,4479360,8823640,2989840,1416965,-2216835,160735,1117098575,10643290,2667925,12.75,40.9024957,-77.8334514
PA,2013,442216045,0,12623365,249688510,393570155,4202895,9234200,3250735,2300360,-2693850,315530,1133928150,16760215,2459990,12.79,40.9024957,-77.8334514
PA,2014,394928145,0,13205785,265106175,393573295,4500670,9521120,2453885,4015020,-2893265,311960,1105291825,17823650,2745385,13.32,40.9024957,-77.8334514
PA,2015,323186165,0,13018520,297273275,402583760,4493125,9670590,2101185,3647435,-2544635,319470,1072861455,16763360,2349210,13.64,40.9024957,-77.8334514
PA,2016,273360150,0,11872595,340243230,414620055,4079035,9416585,2438125,1816120,-2809180,374025,1075332545,17381230,2540575,13.86,40.9024957,-77.8334514
PA,2017,238171355,0,15616580,362517240,415999160,4419470,9578835,2230390,1777090,-3026470,348080,1068196495,17952825,2611940,14.23,40.9024957,-77.8334514
RI,1990,0,0,19892,1753886,0,0,69512,0,371342,0,0,2214632,0,0,9.84,41.5974187,-71.5272723
RI,1991,0,0,19892,5498134,0,0,144310,0,189302,0,0,5851638,0,0,10.99,41.5974187,-71.5272723
RI,1992,0,0,19892,9225012,0,0,127668,0,197838,0,0,9570410,0,0,11.17,41.5974187,-71.5272723
RI,1993,0,0,18770,9017264,0,0,149596,0,144962,0,0,9330592,0,0,11.38,41.5974187,-71.5272723
RI,1994,0,0,18698,9121358,0,0,151366,3724,170694,0,0,9465840,0,0,11.26,41.5974187,-71.5272723
RI,1995,0,0,18338,8644484,0,0,159458,0,154146,0,0,8976426,0,0,11.47,41.5974187,-71.5272723
RI,1996,0,0,20734,14955730,0,0,188482,0,275126,0,0,15440072,0,0,11.81,41.5974187,-71.5272723
RI,1997,0,0,30036,30033616,0,0,418360,0,356200,0,0,30838212,0,0,12.12,41.5974187,-71.5272723
RI,1998,0,0,34704,29905496,0,0,444620,0,313224,0,0,30698044,0,0,10.91,41.5974187,-71.5272723
RI,1999,0,0,24200,24738400,0,0,456768,0,288156,0,0,25507524,0,0,10.12,41.5974187,-71.5272723
RI,2000,0,0,24335,28959070,0,0,576195,0,298125,0,0,29857725,0,0,11.28,41.5974187,-71.5272723
RI,2001,0,0,15715,36625650,0,0,518080,0,350015,0,0,37509460,0,0,12.13,41.5974187,-71.5272723
RI,2002,0,0,18425,31552085,0,2936890,488760,0,287665,0,0,35283825,0,0,10.2,41.5974187,-71.5272723
RI,2003,0,0,30105,27274985,0,0,508840,0,291795,0,0,28105725,0,0,11.61,41.5974187,-71.5272723
RI,2004,0,0,27305,23919535,0,0,507630,0,242625,0,0,24697100,0,0,12.19,41.5974187,-71.5272723
RI,2005,0,0,33670,29946950,0,0,0,0,285850,0,0,30266470,0,0,13.04,41.5974187,-71.5272723
RI,2006,0,0,29545,28901135,0,0,744565,0,163380,0,0,29838625,0,0,15.12,41.5974187,-71.5272723
RI,2007,0,0,21820,34283860,0,0,773785,0,169755,0,0,35249220,0,0,14.05,41.5974187,-71.5272723
RI,2008,0,0,24885,35987740,0,0,792035,0,131670,0,0,36936330,0,0,17.45,41.5974187,-71.5272723
RI,2009,0,0,23680,37651790,0,0,723000,0,85655,0,0,38484120,0,0,15.6,41.5974187,-71.5272723
RI,2010,0,0,18530,37916405,0,0,684745,0,58295,0,0,38693595,15620,0,15.92,41.5974187,-71.5272723
RI,2011,0,0,37055,42854520,0,0,637025,0,68200,0,0,43611365,14560,0,14.33,41.5974187,-71.5272723
RI,2012,0,0,21330,40925005,0,0,502575,0,89370,0,0,41545180,6900,0,14.4,41.5974187,-71.5272723
RI,2013,0,0,22235,30695450,0,0,240660,0,252700,0,10035,31234035,12950,0,15.2,41.5974187,-71.5272723
RI,2014,0,0,19820,29814755,0,0,1033470,0,442095,0,49015,31408740,49585,0,17.17,41.5974187,-71.5272723
RI,2015,0,0,15740,32929715,0,0,1056190,0,571365,0,71755,34695095,50335,0,19.29,41.5974187,-71.5272723
RI,2016,0,0,10640,31452515,0,0,1023880,0,131415,0,73315,32824425,132660,0,18.62,41.5974187,-71.5272723
RI,2017,0,0,11860,35940960,0,0,1014920,0,292040,0,70415,38074705,744510,0,18.32,41.5974187,-71.5272723
SC,1990,46823734,0,6596132,1575070,85761338,0,99122,0,345150,-1012778,0,142726348,0,2538580,7.15,33.8741776,-80.8542639
SC,1991,47642670,0,6222636,2163272,86216146,15890,118822,11642,361778,-1148514,0,144360014,0,2755672,7.22,33.8741776,-80.8542639
SC,1992,47355730,0,6620892,542358,91073060,12054,127624,34718,316374,-1070994,0,148341018,0,3329202,7.19,33.8741776,-80.8542639
SC,1993,54479918,0,5900278,415432,92377768,15034,124250,48822,404478,-478232,0,156349670,0,3061922,7.33,33.8741776,-80.8542639
SC,1994,55482230,0,6069904,727400,88932352,9588,110862,34736,481488,-1241712,0,153885044,0,3278196,7.49,33.8741776,-80.8542639
SC,1995,52674380,0,6914286,1379764,98346952,0,134736,18508,514880,-1315790,0,161827296,0,3159580,7.53,33.8741776,-80.8542639
SC,1996,61726632,0,6082128,392652,87142064,7006,155668,37066,558414,-1509964,0,157537104,0,2945438,7.5,33.8741776,-80.8542639
SC,1997,63148748,0,5916306,581422,89831028,10090,135000,2282,728010,-1710088,0,161656116,0,3013318,7.51,33.8741776,-80.8542639
SC,1998,65939398,0,7138834,1754930,97518894,8892,124664,184,903326,-1979740,0,174493122,0,3083740,7.5,33.8741776,-80.8542639
SC,1999,71609886,0,3374702,2093100,101627118,0,121154,109218,773130,-1993554,0,180467016,0,2752262,7.55,33.8741776,-80.8542639
SC,2000,78416752,0,3066980,1865804,101775400,0,137362,1776,890314,-2164012,0,186692480,0,2702104,7.58,33.8741776,-80.8542639
SC,2001,73398008,0,2450886,2352228,99739996,43386,56090,396,616210,-2071444,0,178317974,0,1732218,7.69,33.8741776,-80.8542639
SC,2002,73895444,0,2779502,8996638,106651708,0,31044,628,600674,-2286432,0,193126996,0,2457790,7.72,33.8741776,-80.8542639
SC,2003,74864046,0,7330852,3325564,100835380,97354,103374,146,913742,-2413626,0,187545354,0,2488524,8.01,33.8741776,-80.8542639
SC,2004,77844440,0,4893818,7595716,102401280,173824,137920,20,1742582,-2298180,0,195879858,0,3388438,8.12,33.8741776,-80.8542639
SC,2005,79384118,0,5876294,10828366,106275108,187360,175318,11284,1236868,-2397350,0,205029330,0,3451962,8.67,33.8741776,-80.8542639
SC,2006,78945692,0,3613896,12136122,101594744,189816,212106,32,473834,-2239798,0,198535212,0,3608768,9.03,33.8741776,-80.8542639
SC,2007,83165340,0,3111824,11929116,106399828,192732,201204,30,434574,-2421228,0,206804284,0,3790864,9.19,33.8741776,-80.8542639
SC,2008,83079390,0,2246230,11457976,103525900,187058,239518,0,360934,-2533128,0,201956010,0,3392134,9.89,33.8741776,-80.8542639
SC,2009,68955024,0,4664010,19560386,104299468,182058,274508,0,1046968,-1952886,0,200250972,0,3221434,10.44,33.8741776,-80.8542639
SC,2010,75342236,0,4752888,21854474,103976158,122328,261994,0,381454,-1869402,0,208306266,0,3484134,10.5,33.8741776,-80.8542639
SC,2011,68337098,0,3108362,25872686,105805152,120670,282188,0,223116,-1780286,0,205945134,0,3976148,11.05,33.8741776,-80.8542639
SC,2012,56792290,0,2840544,28663758,102290604,212492,405040,0,216798,-1792066,0,193511364,0,3881906,11.77,33.8741776,-80.8542639
SC,2013,48814296,0,6320548,23668148,108503936,124014,425792,0,206692,-1589844,230,190499788,0,4025976,11.99,33.8741776,-80.8542639
SC,2014,57828614,0,5138252,22813280,104837106,92530,388118,0,491148,-1768990,9570,194316930,0,4487304,12.45,33.8741776,-80.8542639
SC,2015,45262346,0,5128720,33098612,106312640,97276,372772,0,386390,-1808758,8440,193064426,0,4205986,12.57,33.8741776,-80.8542639
SC,2016,42005828,0,4452148,32733708,111651832,90840,359522,0,227724,-1953200,9942,193971528,0,4393186,12.65,33.8741776,-80.8542639
SC,2017,36303490,0,3670078,34312670,108689108,82424,342896,0,195302,-2049658,159044,186161896,0,4456540,13.02,33.8741776,-80.8542639
SD,1990,4945028,0,7868804,24816,0,0,0,0,16298,0,0,12854946,0,0,6.95,44.4467957,-100.2381762
SD,1991,5454174,0,7656232,18072,0,0,0,0,16854,0,0,13145332,0,0,6.91,44.4467957,-100.2381762
SD,1992,5252580,0,7224020,1284,0,0,0,0,14944,0,0,12492828,0,0,7.1,44.4467957,-100.2381762
SD,1993,5283164,0,5182230,21054,0,0,0,0,24574,0,0,10511022,0,0,7.04,44.4467957,-100.2381762
SD,1994,5666664,0,10257520,16874,0,0,0,0,41462,0,0,15982520,0,0,7.06,44.4467957,-100.2381762
SD,1995,5442590,0,12019742,126278,0,0,0,0,34976,0,0,17623586,0,0,7.08,44.4467957,-100.2381762
SD,1996,4059802,0,15955340,99456,0,0,0,0,17950,0,0,20132548,0,0,7,44.4467957,-100.2381762
SD,1997,6628136,0,18024520,233274,0,0,0,0,13072,0,0,24899002,0,0,7.08,44.4467957,-100.2381762
SD,1998,6188226,0,11515200,421452,0,0,0,0,53102,0,0,18177980,0,0,7.27,44.4467957,-100.2381762
SD,1999,7348800,0,13354606,362410,0,0,0,0,48238,0,0,21114054,0,0,7.42,44.4467957,-100.2381762
SD,2000,7341152,0,11431016,518078,0,0,0,0,104428,0,0,19394674,0,0,7.42,44.4467957,-100.2381762
SD,2001,7223360,0,6863730,609606,0,0,0,0,103048,0,0,14801486,1742,0,7.42,44.4467957,-100.2381762
SD,2002,6543046,0,8707306,171556,0,0,0,0,9922,0,0,15443916,12086,0,7.4,44.4467957,-100.2381762
SD,2003,6862406,0,8552606,352048,0,0,0,0,32116,0,0,15887674,88498,0,7.47,44.4467957,-100.2381762
SD,2004,7240002,0,7195018,224510,0,0,0,0,45542,0,0,15020428,315356,0,7.65,44.4467957,-100.2381762
SD,2005,5992694,0,6149132,541892,0,42,0,0,41570,0,0,13041538,316208,0,7.77,44.4467957,-100.2381762
SD,2006,6631822,0,6793666,531634,0,114,0,0,9320,0,0,14264486,297930,0,7.83,44.4467957,-100.2381762
SD,2007,5310668,0,5834566,702084,0,52,0,0,125804,0,0,12273210,300036,0,8.07,44.4467957,-100.2381762
SD,2008,7320964,0,5986214,457138,0,61076,3330,0,46350,0,0,14165344,290272,0,8.27,44.4467957,-100.2381762
SD,2009,6434706,0,8864902,160668,0,62636,11550,0,16640,0,0,16393062,841962,0,8.49,44.4467957,-100.2381762
SD,2010,6596512,0,10477602,269412,0,0,0,0,12248,0,0,20099272,2743500,0,8.97,44.4467957,-100.2381762
SD,2011,5171130,0,13216328,258626,0,0,0,0,15086,0,0,23997772,5336600,0,9.35,44.4467957,-100.2381762
SD,2012,5837512,0,11961930,428202,0,0,0,0,11436,0,0,22946794,4707714,0,10.07,44.4467957,-100.2381762
SD,2013,5698766,0,8125218,1004402,0,0,0,0,13988,0,0,20217774,5375398,0,10.26,44.4467957,-100.2381762
SD,2014,5378432,0,10996428,929634,0,0,0,0,13400,0,0,21990480,4672586,0,10.47,44.4467957,-100.2381762
SD,2015,2990158,0,9700970,1545506,0,0,0,0,34406,0,0,19266066,4995026,0,11.08,44.4467957,-100.2381762
SD,2016,4165360,0,9611052,1837122,0,0,0,0,5586,0,728,23048368,7428518,0,11.47,44.4467957,-100.2381762
SD,2017,4124924,0,10511040,1308696,0,0,0,0,6062,0,4112,21871438,5916604,0,11.77,44.4467957,-100.2381762
TN,1990,103651212,0,20030726,448292,28005182,90000,89838,8420,274134,-956302,0,152375218,0,733716,5.69,35.8585557,-86.349358
TN,1991,96473466,0,21745888,394520,33173488,77852,72708,6306,344530,-752676,0,152385612,0,849530,5.65,35.8585557,-86.349358
TN,1992,103055330,0,20022094,551022,31307160,159074,109528,6908,259196,-842766,0,155496224,0,868678,5.7,35.8585557,-86.349358
TN,1993,122189644,0,17908454,585454,6609672,136472,123318,5362,478212,-1120316,0,147768398,0,852126,5.76,35.8585557,-86.349358
TN,1994,107417096,0,24055918,608556,23864704,223352,132916,6060,624256,-1185962,0,156669914,0,923018,5.88,35.8585557,-86.349358
TN,1995,118950008,0,19257102,950190,31416842,316126,117408,22124,514770,-1230978,0,171461670,0,1148078,5.91,35.8585557,-86.349358
TN,1996,114359208,0,22933966,500004,45848478,254946,120074,29658,520162,-1356934,0,184244736,0,1035174,5.88,35.8585557,-86.349358
TN,1997,121035394,0,22075996,713174,49295988,230880,121820,35110,395220,-1344188,0,193628146,0,1068752,6.03,35.8585557,-86.349358
TN,1998,113665878,0,21612056,1715726,56775086,193712,104586,31690,1412348,-1244672,0,195456914,0,1190504,6.32,35.8585557,-86.349358
TN,1999,113756076,0,15603914,1386412,54454450,225664,77496,28902,1031150,-1303352,0,186640274,0,1379562,6.34,35.8585557,-86.349358
TN,2000,124439020,0,12792418,1297542,51649716,210070,77610,27666,1124340,-1462902,0,191677168,0,1521688,6.33,35.8585557,-86.349358
TN,2001,119460064,0,13893058,911006,57152862,13240,85196,36992,800128,-1467448,0,192443952,0,1558854,6.32,35.8585557,-86.349358
TN,2002,119411362,0,15947324,939146,55147850,11100,90536,23746,539226,-1391686,0,192228524,8136,1501784,6.41,35.8585557,-86.349358
TN,2003,109842596,0,24007292,1253974,48305160,14902,117842,5668,811620,-1457298,0,184443582,7866,1533964,6.55,35.8585557,-86.349358
TN,2004,116119264,0,20816224,584972,57224542,11598,83606,26650,381628,-1635652,0,195189084,7626,1568626,6.9,35.8585557,-86.349358
TN,2005,118102952,0,18619082,1062330,55606216,17200,136382,29196,461054,-1195870,0,194234330,6678,1389110,6.98,35.8585557,-86.349358
TN,2006,120995692,0,15497300,1328548,49357554,9274,116366,27270,320448,-1335080,0,187822204,109196,1395638,7.75,35.8585557,-86.349358
TN,2007,120474660,0,9879202,1443676,57400742,5040,104960,26976,464196,-1408728,0,190226818,99874,1736220,7.84,35.8585557,-86.349358
TN,2008,114116258,0,11292146,934460,54059234,15834,71800,24060,431368,-1477358,0,181326624,100234,1758586,8.91,35.8585557,-86.349358
TN,2009,83266480,0,20423924,818642,53924002,1576,72600,24020,373860,-1299664,0,159433778,103494,1724842,9.32,35.8585557,-86.349358
TN,2010,87340392,0,16275590,4604768,55478442,5172,66246,26924,433806,-1442944,0,164697250,81140,1827712,9.23,35.8585557,-86.349358
TN,2011,81554448,0,19151278,6518718,53838354,2204,72360,33378,390524,-1320734,0,162207724,106286,1860908,9.98,35.8585557,-86.349358
TN,2012,70838618,0,16591320,16150320,50204202,1100,124412,26972,288960,-325878,24366,155448528,94984,1429154,10.1,35.8585557,-86.349358
TN,2013,64971662,0,24886566,10033396,56987628,1102,170066,25536,260994,-84024,40788,159303238,93490,1916034,9.98,35.8585557,-86.349358
TN,2014,71749164,0,17801300,12399236,55340012,28082,179134,26094,370254,-982366,54962,159013772,102280,1945620,10.32,35.8585557,-86.349358
TN,2015,61172662,0,19162480,18647460,49920944,41318,163536,23920,270266,-1061404,152294,150429272,91682,1844110,10.3,35.8585557,-86.349358
TN,2016,62335268,0,13548122,22637030,59156172,39166,181474,30776,243162,-1407892,157234,158681266,75494,1685260,10.41,35.8585557,-86.349358
TN,2017,55430568,0,17382268,20537080,63635004,42880,193030,23296,247318,-1372308,184684,158092794,86654,1702320,10.72,35.8585557,-86.349358
TX,1990,241842792,0,3587250,272468650,31718516,977462,666264,5995018,3655606,0,770,563119270,0,2206942,7.2,31.4347032,-99.2818238
TX,1991,241690102,0,4449162,272885786,39599734,1411602,660058,6641070,2985990,0,742,572657416,0,2333170,7.57,31.4347032,-99.2818238
TX,1992,242790324,0,5276328,269278774,48992784,649956,681304,7054224,3256322,0,738,580584626,0,2603872,7.74,31.4347032,-99.2818238
TX,1993,262092004,0,3572810,294588228,24813548,802260,736464,6562740,3708936,0,732,599377430,0,2499708,8,31.4347032,-99.2818238
TX,1994,250291314,0,3060872,288881136,57490948,478520,776546,7078908,3919782,0,586,614359048,0,2380436,8.08,31.4347032,-99.2818238
TX,1995,249433896,0,3406696,293957416,72302650,1579126,149520,8552308,3215590,0,506,635272492,0,2674784,7.71,31.4347032,-99.2818238
TX,1996,271698216,0,1919684,296066032,71533100,1145016,165464,8817708,3823720,0,520,657897866,165144,2563262,7.77,31.4347032,-99.2818238
TX,1997,276982204,0,3581500,303009536,74715294,808474,177798,7410496,3047672,0,424,672639020,162108,2743514,7.82,31.4347032,-99.2818238
TX,1998,270852050,0,2849642,344287848,77370258,1106668,188690,8155430,3160184,0,268,710640328,160072,2509218,7.65,31.4347032,-99.2818238
TX,1999,281729798,0,2240412,344121546,73519798,1790152,148930,7943850,3501838,0,172,717889488,639920,2253072,7.55,31.4347032,-99.2818238
TX,2000,281343928,0,1657926,377466590,75111614,3136080,252348,7596094,5631284,0,82,755484730,984292,2304492,7.96,31.4347032,-99.2818238
TX,2001,675499605,0,6001660,950554905,190814315,7236160,479145,7871625,14017015,0,-25,1862900010,5937550,4488055,8.86,31.4347032,-99.2818238
TX,2002,283694480,0,2246984,392866820,71236008,3914372,491374,6105984,3241930,0,0,771257084,5312208,2146924,8.05,31.4347032,-99.2818238
TX,2003,293979020,0,1793078,369822700,66874968,968640,719448,11998980,5030510,0,0,758399370,5139706,2072320,9.16,31.4347032,-99.2818238
TX,2004,297769310,0,2601218,377509326,80870744,1489112,503560,8407368,3457812,0,0,780598264,6275380,1714434,9.73,31.4347032,-99.2818238
TX,2005,296716046,0,2665120,395330516,76464986,1780626,493410,6543536,3165390,0,0,793337444,8474418,1703396,10.93,31.4347032,-99.2818238
TX,2006,292782682,0,1323942,395740466,82528556,1978416,511402,7596806,3578366,0,0,801165756,13341030,1784088,12.86,31.4347032,-99.2818238
TX,2007,294557778,0,3288874,399062562,81910060,1769864,734130,7202422,2617808,0,0,810984592,18012766,1828328,12.34,31.4347032,-99.2818238
TX,2008,294263682,0,2078934,386494156,81454740,1137810,876946,6801012,2067040,0,0,809575562,32450044,1951198,13.03,31.4347032,-99.2818238
TX,2009,278213194,0,2057314,378132966,82995234,620338,858150,7298610,2809212,0,0,794335820,40052206,1298596,12.38,31.4347032,-99.2818238
TX,2010,300345664,0,2523664,373764476,82670496,678034,1090272,6581140,1416962,0,16416,823390092,52502820,1800148,11.6,31.4347032,-99.2818238
TX,2011,315793070,0,1126108,401000298,79296914,637900,1356254,6779680,1953610,0,57278,870953848,61096174,1856562,11.08,31.4347032,-99.2818238
TX,2012,276176446,0,1168948,427802564,76882034,595594,1400550,5997632,2968408,0,236530,859625020,64428346,1967968,10.98,31.4347032,-99.2818238
TX,2013,298808486,0,960084,407596832,76629992,544282,1460460,4799938,1901604,0,326026,866760332,71747242,1985388,11.35,31.4347032,-99.2818238
TX,2014,296347452,0,771796,409442310,78574886,762054,1466908,4613344,556066,0,564702,875259336,80010248,2149570,11.86,31.4347032,-99.2818238
TX,2015,243108568,0,1912820,475462854,78709354,1468648,1567290,5158602,483128,0,801518,899652672,89666730,1313160,11.56,31.4347032,-99.2818238
TX,2016,242461864,0,2684010,451952520,84158890,1528986,1470084,5027488,392844,0,1461620,908095182,115061568,1895306,10.99,31.4347032,-99.2818238
TX,2017,269296716,0,2123994,409023992,77162802,1055698,1337214,4943932,327422,0,4378254,905588926,134122188,1816714,11.01,31.4347032,-99.2818238
UT,1990,63045852,303650,1016886,292976,0,0,0,364010,103704,0,0,65127078,0,0,7.13,39.3349925,-111.6563326
UT,1991,57775200,372482,1253930,1099968,0,0,0,407604,102628,0,0,61011812,0,0,7.12,39.3349925,-111.6563326
UT,1992,63105980,372738,1204768,1262870,0,0,0,460652,67270,0,0,66474278,0,0,6.97,39.3349925,-111.6563326
UT,1993,64251586,296296,1720038,1212198,0,0,0,562914,73172,0,0,68116204,0,0,6.85,39.3349925,-111.6563326
UT,1994,66261328,389608,1500876,1614518,0,0,0,561138,66200,0,0,70393668,0,0,6.91,39.3349925,-111.6563326
UT,1995,61222126,279484,1937486,1582424,0,0,0,521388,71868,0,0,65614776,0,0,6.94,39.3349925,-111.6563326
UT,1996,62201682,383824,2097914,647828,0,0,0,477634,94840,0,0,65903722,0,0,6.96,39.3349925,-111.6563326
UT,1997,65088006,337036,2688322,655132,0,0,0,562034,93894,0,0,69424424,0,0,6.89,39.3349925,-111.6563326
UT,1998,67175348,320114,2629422,1056514,0,0,0,569566,69896,0,0,71820860,0,0,6.84,39.3349925,-111.6563326
UT,1999,69067562,311060,2510284,1220114,0,0,16338,382570,61328,0,0,73569256,0,0,6.27,39.3349925,-111.6563326
UT,2000,68982848,303686,1492250,1780456,0,0,18220,515714,115942,9032,0,73218148,0,0,6.29,39.3349925,-111.6563326
UT,2001,67358616,305484,1016810,2892154,0,8292,10992,0,115152,0,0,71707500,0,0,6.72,39.3349925,-111.6563326
UT,2002,68975446,435302,915464,2760362,0,9854,12540,0,107038,0,0,73216006,0,0,6.79,39.3349925,-111.6563326
UT,2003,71957296,396930,842678,2766214,0,8316,10166,0,65732,0,0,76047332,0,0,6.9,39.3349925,-111.6563326
UT,2004,73235708,389752,899696,1819700,0,6252,7642,0,65202,0,0,76423954,0,0,7.21,39.3349925,-111.6563326
UT,2005,71940810,369604,1568926,2355002,0,6204,7896,0,81818,0,0,76330262,0,0,7.52,39.3349925,-111.6563326
UT,2006,73711100,381216,1493566,6777100,0,9676,29736,0,124252,0,0,82526648,0,0,7.59,39.3349925,-111.6563326
UT,2007,74341588,327850,1077564,14848436,0,9358,62060,0,78294,0,0,90745150,0,0,8.15,39.3349925,-111.6563326
UT,2008,76040734,508554,1336168,14732614,0,285486,47370,71576,87224,0,0,93157526,47800,0,8.26,39.3349925,-111.6563326
UT,2009,71052252,558242,1670514,12888084,0,373988,95756,55866,72114,0,0,87085892,319074,0,8.48,39.3349925,-111.6563326
UT,2010,68114530,553898,1391024,12910792,0,347276,112676,72440,100714,0,0,84498710,895360,0,8.71,39.3349925,-111.6563326
UT,2011,66275326,660376,2460330,10512092,0,329406,116014,65276,107898,0,0,81672300,1145580,0,8.96,39.3349925,-111.6563326
UT,2012,61598240,669276,1495572,13159208,0,266016,119112,7862,79574,0,3238,78805922,1407822,0,9.93,39.3349925,-111.6563326
UT,2013,68569914,637816,1009992,13212846,0,321728,141852,3540,52002,0,4200,85033502,1079612,0,10.37,39.3349925,-111.6563326
UT,2014,66753376,1043164,1265646,16752840,0,235958,145060,0,48636,0,4470,87569052,1319902,0,10.65,39.3349925,-111.6563326
UT,2015,63312978,859034,1537546,16435330,0,211464,170262,16608,39464,0,63718,83898240,1251834,0,10.88,39.3349925,-111.6563326
UT,2016,51878886,970188,1519084,17382640,0,425702,168168,108198,63104,0,2107322,76267856,1644564,0,11.02,39.3349925,-111.6563326
UT,2017,52779134,961856,2587430,11741704,0,349932,155338,32818,76826,0,4422210,74823752,1716504,0,10.95,39.3349925,-111.6563326
VA,1990,47799804,0,2618998,2269618,47640304,0,1241588,0,2876528,-1667338,68,105128916,0,2349346,7.25,37.5222512,-78.6681938
VA,1991,49642782,0,2160110,3461774,47772536,0,1402258,0,4707992,-2075330,66,109458188,0,2386000,7.34,37.5222512,-78.6681938
VA,1992,52450068,0,2179950,4951380,46668680,968,1519828,0,3705730,-1329866,22,112704708,0,2557948,7.63,37.5222512,-78.6681938
VA,1993,58820002,0,2626606,8756132,45377526,0,863066,0,5001618,-1548170,16,122487020,0,2590224,7.57,37.5222512,-78.6681938
VA,1994,53181310,0,2292232,9362278,50857712,6582,1310584,0,5780382,-1484470,22,124097848,0,2791216,7.75,37.5222512,-78.6681938
VA,1995,56994130,0,1990052,10863690,50269662,10732,1397666,0,3201358,-1536788,6,125992042,0,2801534,7.84,37.5222512,-78.6681938
VA,1996,64963694,0,2857004,7865494,52572566,0,1801976,138,2550494,-1659206,0,133790254,0,2838094,7.6,37.5222512,-78.6681938
VA,1997,68319862,0,2040552,3760098,54168118,0,2110786,132,5540088,-1727582,0,137030668,0,2818614,7.75,37.5222512,-78.6681938
VA,1998,69751530,0,2566590,8473490,54468798,0,2122748,116,5852108,-1910880,0,144398878,0,3074378,7.51,37.5222512,-78.6681938
VA,1999,70889046,0,1363374,9278962,56601286,0,2146876,0,6725476,-2455514,0,147795222,0,3245716,7.48,37.5222512,-78.6681938
VA,2000,79522632,0,1423966,9306654,56642182,0,933862,0,5877088,-2681982,0,154378740,0,3354338,7.52,37.5222512,-78.6681938
VA,2001,188849555,0,5071120,20980355,128795650,1984030,2994845,0,27308065,-11200385,0,370523750,0,5740515,7.79,37.5222512,-78.6681938
VA,2002,190411905,0,4341080,21934635,136730815,2234615,3316750,0,18963020,-9944175,0,375028255,0,7039610,7.79,37.5222512,-78.6681938
VA,2003,185466655,0,8907845,23095330,124080110,2264680,3369070,14795,28901680,-7490795,0,376547100,0,7937725,7.76,37.5222512,-78.6681938
VA,2004,178280030,0,7915250,32189045,141576470,2440115,3496185,0,25768060,-5830555,0,394500200,0,8665600,7.99,37.5222512,-78.6681938
VA,2005,177124375,0,7421765,41473850,139592405,2394170,3476015,0,21323295,-7104115,0,394715225,0,9013465,8.16,37.5222512,-78.6681938
VA,2006,171440705,0,6755970,36077250,137967580,2455095,3392040,0,4196060,-5837220,0,365347685,0,8900215,8.49,37.5222512,-78.6681938
